Date,Station,Tave2M,Tmax2M,Tmin2M,Tave6M,Tmax6M,Tmin6M
04/23/01,WRD,-5.6,-3.2,-8.3,-5.3,-2.7,-7.7
04/24/01,WRD,-0.7,4.4,-4.1,-0.5,3.0,-3.2
04/25/01,WRD,2.3,8.2,-5.2,3.1,7.3,-2.9
04/26/01,WRD,5.3,11.6,-0.8,6.0,10.9,1.1
04/27/01,WRD,5.9,12.9,-1.2,6.8,11.8,1.8
04/28/01,WRD,6.4,10.2,0.9,6.6,9.0,4.0
04/29/01,WRD,5.2,8.8,1.1,5.4,8.4,1.7
04/30/01,WRD,4.6,8.7,0.6,4.8,8.4,0.9
05/01/01,WRD,7.7,11.9,4.0,8.0,11.7,4.5
05/02/01,WRD,-4.8,3.7,-8.2,-4.9,4.1,-8.0
05/03/01,WRD,-6.9,-4.3,-8.6,-7.0,-4.6,-8.5
05/04/01,WRD,-4.5,-2.1,-7.7,-4.4,-1.8,-7.4
05/05/01,WRD,-1.3,0.5,-4.3,-1.3,0.7,-4.1
05/06/01,WRD,-1.2,2.5,-5.0,-0.8,2.4,-3.9
05/07/01,WRD,1.4,7.3,-4.2,1.5,6.4,-3.6
05/08/01,WRD,6.3,12.3,1.8,6.5,11.8,2.5
05/09/01,WRD,7.4,11.6,4.4,7.7,11.0,4.8
05/10/01,WRD,7.3,11.7,3.7,7.5,11.1,4.9
05/11/01,WRD,5.6,13.9,0.3,6.1,13.0,2.0
05/12/01,WRD,9.5,16.7,2.1,10.3,15.7,5.5
05/13/01,WRD,9.8,16.4,3.2,10.7,15.7,6.5
05/14/01,WRD,8.5,11.8,5.7,8.7,11.2,6.2
05/15/01,WRD,8.7,10.8,6.8,9.0,11.1,7.2
05/16/01,WRD,8.2,11.4,5.1,8.5,10.9,5.2
05/17/01,WRD,4.2,7.0,0.8,4.5,7.5,1.0
05/18/01,WRD,5.2,10.2,1.8,5.5,9.2,2.5
05/19/01,WRD,4.4,7.5,1.0,4.8,7.2,2.0
05/20/01,WRD,2.1,8.6,-8.4,2.2,8.1,-8.1
05/21/01,WRD,-4.2,1.0,-9.6,-4.4,0.3,-9.3
05/22/01,WRD,3.6,8.2,-1.6,3.6,7.8,-1.3
05/23/01,WRD,7.4,11.6,3.2,7.6,11.1,4.6
05/24/01,WRD,6.9,10.9,1.9,7.2,10.7,3.7
05/25/01,WRD,7.3,11.6,3.0,7.8,11.1,5.5
05/26/01,WRD,7.7,12.5,3.3,8.0,11.9,4.2
05/27/01,WRD,7.5,11.4,4.0,7.8,11.4,4.5
05/28/01,WRD,6.5,13.3,1.0,7.1,12.8,2.6
05/29/01,WRD,7.3,11.2,2.6,7.6,10.6,4.2
05/30/01,WRD,5.9,9.8,0.6,6.1,9.2,1.7
05/31/01,WRD,7.9,11.4,2.0,8.1,11.0,3.7
06/01/01,WRD,9.9,15.7,3.8,10.0,14.8,5.3
06/02/01,WRD,12.7,16.8,2.7,12.9,16.1,4.2
06/03/01,WRD,9.4,13.9,4.4,9.4,13.1,4.6
06/04/01,WRD,4.9,7.8,1.8,4.9,7.6,2.2
06/05/01,WRD,5.8,11.5,-1.6,5.7,10.7,-1.5
06/06/01,WRD,10.6,17.6,4.8,10.7,16.7,6.6
06/07/01,WRD,11.6,17.2,4.2,11.8,16.3,5.9
06/08/01,WRD,11.0,18.0,3.5,11.5,16.7,5.8
06/09/01,WRD,11.9,15.9,5.5,12.6,15.8,7.6
06/10/01,WRD,14.5,19.4,6.8,14.9,19.0,9.5
06/11/01,WRD,14.8,19.1,9.2,14.8,18.2,10.0
06/12/01,WRD,12.4,15.0,4.5,12.4,14.5,4.5
06/13/01,WRD,-1.0,2.8,-3.0,-0.6,2.9,-2.6
06/14/01,WRD,-1.4,2.9,-4.7,-1.2,3.4,-4.4
06/15/01,WRD,7.1,12.1,1.7,7.1,11.9,2.1
06/16/01,WRD,12.2,16.6,7.0,12.3,16.1,9.2
06/17/01,WRD,14.7,18.9,10.2,14.8,18.4,11.1
06/18/01,WRD,13.7,18.0,5.9,13.6,17.3,5.9
06/19/01,WRD,6.7,11.4,2.9,6.3,10.1,3.0
06/20/01,WRD,9.8,16.0,2.4,9.9,15.2,3.6
06/21/01,WRD,9.7,14.9,4.1,9.4,13.9,4.0
06/22/01,WRD,12.3,18.1,5.5,13.0,17.2,7.1
06/23/01,WRD,15.2,20.0,10.3,15.7,19.0,12.6
06/24/01,WRD,14.5,19.1,9.0,14.4,18.1,9.7
06/25/01,WRD,13.9,19.9,9.1,13.9,18.8,10.9
06/26/01,WRD,11.7,18.4,6.7,12.3,17.5,9.0
06/27/01,WRD,12.1,16.2,8.8,12.0,15.5,9.3
06/28/01,WRD,13.4,18.9,9.2,13.7,17.9,11.5
06/29/01,WRD,15.3,21.3,9.1,15.8,20.2,12.1
06/30/01,WRD,15.7,22.4,7.9,16.0,21.4,10.1
07/01/01,WRD,17.0,22.7,10.3,17.4,21.4,12.3
07/02/01,WRD,15.2,21.4,9.2,15.6,20.5,11.2
07/03/01,WRD,14.5,20.7,7.6,14.8,19.9,9.6
07/04/01,WRD,15.7,22.3,7.7,16.5,21.2,9.9
07/05/01,WRD,17.1,23.0,9.1,17.1,22.1,10.7
07/06/01,WRD,17.1,21.9,10.5,17.4,21.1,11.7
07/07/01,WRD,16.1,21.5,11.0,16.5,20.7,11.9
07/08/01,WRD,14.0,21.6,9.0,14.5,20.6,9.9
07/09/01,WRD,15.6,18.5,10.5,15.7,18.0,12.4
07/10/01,WRD,13.7,17.6,9.8,13.7,16.9,9.7
07/11/01,WRD,12.9,17.4,10.3,12.9,16.5,10.6
07/12/01,WRD,12.2,17.4,8.8,12.4,16.7,8.8
07/13/01,WRD,10.5,17.6,6.7,11.1,16.7,8.1
07/14/01,WRD,11.1,13.3,8.0,11.4,12.7,9.5
07/15/01,WRD,10.6,14.0,8.1,10.7,13.9,8.1
07/16/01,WRD,12.7,17.7,8.0,12.6,17.1,8.1
07/17/01,WRD,14.0,16.5,12.5,14.0,15.9,12.6
07/18/01,WRD,14.4,18.4,10.3,14.4,17.9,11.6
07/19/01,WRD,15.0,21.1,10.2,15.2,19.9,13.0
07/20/01,WRD,15.8,20.4,11.4,15.8,19.6,12.7
07/21/01,WRD,15.4,19.1,10.8,15.7,18.1,12.7
07/22/01,WRD,16.0,20.9,10.1,16.2,20.0,12.1
07/23/01,WRD,13.4,19.0,8.7,13.9,18.2,10.7
07/24/01,WRD,13.9,18.4,9.3,13.9,17.4,10.1
07/25/01,WRD,12.4,18.8,7.7,12.9,18.0,9.2
07/26/01,WRD,9.8,12.2,7.2,10.6,12.2,7.8
07/27/01,WRD,11.4,16.2,6.8,11.6,15.4,8.4
07/28/01,WRD,14.3,20.5,6.7,15.0,19.7,8.9
07/29/01,WRD,18.0,21.8,14.8,18.0,21.1,15.6
07/30/01,WRD,17.9,21.3,14.9,18.0,20.8,15.2
07/31/01,WRD,13.3,17.6,11.3,13.2,16.7,11.4
08/01/01,WRD,12.3,17.1,8.6,12.9,16.3,9.3
08/02/01,WRD,13.3,18.2,7.5,14.0,17.5,8.7
08/03/01,WRD,14.8,20.7,8.7,15.5,19.9,11.4
08/04/01,WRD,14.6,18.0,11.9,14.6,17.2,12.2
08/05/01,WRD,15.0,20.9,8.8,15.1,20.1,10.4
08/06/01,WRD,10.3,15.4,8.3,11.8,16.1,9.5
08/07/01,WRD,10.5,16.2,7.0,11.7,15.7,8.8
08/08/01,WRD,11.0,16.0,7.6,11.9,15.6,8.1
08/09/01,WRD,7.3,8.1,6.4,7.4,9.0,6.5
08/10/01,WRD,10.1,15.5,6.0,10.6,14.9,7.5
08/11/01,WRD,10.1,15.3,5.8,11.1,14.8,8.1
